visual_id,legacy_feature_id,feature_id,working_feature_ids,feature_link_status,feature_link_evidence,module,route_name,route_path,role,site_scope,viewport,state,pattern_type,component_anchor,implementation,trigger,screenshot,internal_baseline,classification,observed_notes,finding_ids
VIS-021038,SITE-SITE-CONTACT,SITE-SITE-CONTACT,SITE-SITE-CONTACT,exact_working_key,legacy feature_id exactly equals final working key SITE-SITE-CONTACT,"Sites, facilities and catering",sites.contacts.store | sites.contacts.update,sites/{site}/contacts | sites/{site}/contacts/{contact},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,validation/error source state,material-state-applicability,app/Http/Controllers/SiteContactController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact validation/error/abort signal in app/Http/Controllers/SiteContactController.php:13-47 | app/Http/Controllers/SiteContactController.php:49-83. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-021039,SITE-SITE-CONTACT,SITE-SITE-CONTACT,SITE-SITE-CONTACT,exact_working_key,legacy feature_id exactly equals final working key SITE-SITE-CONTACT,"Sites, facilities and catering",sites.contacts.store | sites.contacts.destroy | sites.contacts.update,sites/{site}/contacts | sites/{site}/contacts/{contact},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,permission/direct-object denial applicability,material-state-applicability,app/Http/Controllers/SiteContactController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,"Exact access signal: ROUTE-2757 middleware web, auth, permission:sites.update; app/Http/Controllers/SiteContactController.php:13 | ROUTE-2758 middleware web, auth, permission:sites.update; app/Http/Controllers/SiteContactController.php:85 | ROUTE-2759 middleware web, auth, permission:sites.update; app/Http/Controllers/SiteContactController.php:49. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.",
VIS-021040,SITE-SITE-CONTACT,SITE-SITE-CONTACT,SITE-SITE-CONTACT,exact_working_key,legacy feature_id exactly equals final working key SITE-SITE-CONTACT,"Sites, facilities and catering",sites.contacts.store | sites.contacts.destroy | sites.contacts.update,sites/{site}/contacts | sites/{site}/contacts/{contact},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,not-found/direct-object applicability,material-state-applicability,app/Http/Controllers/SiteContactController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact model-binding/find-or-fail signal in app/Http/Controllers/SiteContactController.php:13-47 | app/Http/Controllers/SiteContactController.php:85-102 | app/Http/Controllers/SiteContactController.php:49-83. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-021041,SITE-SITE-CONTACT,SITE-SITE-CONTACT,SITE-SITE-CONTACT,exact_working_key,legacy feature_id exactly equals final working key SITE-SITE-CONTACT,"Sites, facilities and catering",sites.contacts.destroy,sites/{site}/contacts/{contact},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,destructive confirmation applicability gap,material-state-applicability,app/Http/Controllers/SiteContactController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,"Destructive action token(s) destroy are exact, but no mapped page confirmation signal was established. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.",
VIS-017720,SITE-SITE-DAMAGE,SITE-SITE-DAMAGE,SITE-SITE-DAMAGE,exact_working_key,legacy feature_id exactly equals final working key SITE-SITE-DAMAGE,"Sites, facilities and catering",sites.damages.index,sites/{site}/damages,Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,read/list/detail,material-state-applicability,resources/js/pages/sites/damages/index.tsx,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact GET/HEAD actions: index at app/Http/Controllers/Sites/SiteDamageController.php:13. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-021042,SITE-SITE-DAMAGE,SITE-SITE-DAMAGE,SITE-SITE-DAMAGE,exact_working_key,legacy feature_id exactly equals final working key SITE-SITE-DAMAGE,"Sites, facilities and catering",sites.damages.store,sites/{site}/damages,Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,created/recorded,material-state-applicability,resources/js/pages/sites/damages/index.tsx,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact controller action token(s): store at app/Http/Controllers/Sites/SiteDamageController.php:30. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-017725,SITE-SITE-DAMAGE,SITE-SITE-DAMAGE,SITE-SITE-DAMAGE,exact_working_key,legacy feature_id exactly equals final working key SITE-SITE-DAMAGE,"Sites, facilities and catering",sites.damages.destroy,sites/{site}/damages/{damage},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,cancelled/removed/archived,material-state-applicability,resources/js/pages/sites/damages/index.tsx,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact controller action token(s): destroy at app/Http/Controllers/Sites/SiteDamageController.php:92. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-017727,SITE-SITE-DAMAGE,SITE-SITE-DAMAGE,SITE-SITE-DAMAGE,exact_working_key,legacy feature_id exactly equals final working key SITE-SITE-DAMAGE,"Sites, facilities and catering",sites.damages.update,sites/{site}/damages/{damage},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,updated/revised,material-state-applicability,resources/js/pages/sites/damages/index.tsx,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact controller action token(s): update at app/Http/Controllers/Sites/SiteDamageController.php:58. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-021043,SITE-SITE-DAMAGE,SITE-SITE-DAMAGE,SITE-SITE-DAMAGE,exact_working_key,legacy feature_id exactly equals final working key SITE-SITE-DAMAGE,"Sites, facilities and catering",sites.damages.store | sites.damages.update,sites/{site}/damages | sites/{site}/damages/{damage},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,validation/error source state,material-state-applicability,resources/js/pages/sites/damages/index.tsx,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact validation/error/abort signal in app/Http/Controllers/Sites/SiteDamageController.php:30-56 | app/Http/Controllers/Sites/SiteDamageController.php:58-90. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-021044,SITE-SITE-DAMAGE,SITE-SITE-DAMAGE,SITE-SITE-DAMAGE,exact_working_key,legacy feature_id exactly equals final working key SITE-SITE-DAMAGE,"Sites, facilities and catering",sites.damages.index | sites.damages.store | sites.damages.destroy | sites.damages.update,sites/{site}/damages | sites/{site}/damages/{damage},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,permission/direct-object denial applicability,material-state-applicability,resources/js/pages/sites/damages/index.tsx,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,"Exact access signal: ROUTE-2774 middleware web, auth, verified, permission:sites.viewAny; app/Http/Controllers/Sites/SiteDamageController.php:13 | ROUTE-2775 middleware web, auth, verified, permission:sites.viewAny; app/Http/Controllers/Sites/SiteDamageController.php:30 | ROUTE-2776 middleware web, auth, verified, permission:sites.viewAny; app/Http/Controllers/Sites/SiteDamageController.php:92 | ROUTE-2777 middleware web, auth, verified, permission:sites.viewAny; app/Http/Controllers/Sites/SiteDamageController.php:58. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.",
VIS-021045,SITE-SITE-DAMAGE,SITE-SITE-DAMAGE,SITE-SITE-DAMAGE,exact_working_key,legacy feature_id exactly equals final working key SITE-SITE-DAMAGE,"Sites, facilities and catering",sites.damages.index | sites.damages.store | sites.damages.destroy | sites.damages.update,sites/{site}/damages | sites/{site}/damages/{damage},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,not-found/direct-object applicability,material-state-applicability,resources/js/pages/sites/damages/index.tsx,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact model-binding/find-or-fail signal in app/Http/Controllers/Sites/SiteDamageController.php:13-28 | app/Http/Controllers/Sites/SiteDamageController.php:30-56 | app/Http/Controllers/Sites/SiteDamageController.php:92-100 | app/Http/Controllers/Sites/SiteDamageController.php:58-90. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
